scrip_code,isin,symbol,nse_symbol,company,group,market_cap_cr,market_cap_category,market_cap_date,macro_sector,sector,industry,basic_industry,primary_index,added_date,last_updated
541352,INE00EM01016,MEGASTAR,MEGASTAR,Megastar Foods Limited,B,268.23,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products,-,2026-03-13,2026-03-13
541400,INE518E01015,ZIMLAB,ZIMLAB,ZIM Laboratories Limited,B,314.88,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-,2026-03-13,2026-03-13
541402,INE692Z01013,AFFORDABLE,AFFORDABLE,Affordable Robotic & Automation Limited,B,180.45,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-,2026-03-13,2026-03-13
541403,INE325C01035,DOLLAR,DOLLAR,Dollar Industries Limited,B,1428.11,Micro Cap,2026-03-13,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,NIFTY 500,2026-03-13,2026-03-13
541418,INE236Y01012,NGIL,NGIL,NAKODA GROUP OF INDUSTRIES LIMITED,B,45.35,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods,-,2026-03-13,2026-03-13
541540,INE624Z01016,SOLARA,SOLARA,SOLARA ACTIVE PHARMA SCIENCES LIMITED,B,1591.6,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-,2026-03-13,2026-03-13
541546,INE287Z01012,GAYAHWS,GAYAHWS,GAYATRI HIGHWAYS LTD,B,52.72,Micro Cap,2026-03-13,Services,Services,Transport Infrastructure,Road Assets - Toll Annuity Hybrid-Annuity,NIFTY INFRASTRUCTURE,2026-03-13,2026-03-13
541929,INE00QT01015,SGIL,SGIL,Synergy Green Industries Limited,B,774.35,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Castings & Forgings,-,2026-03-13,2026-03-13
542020,INE642Z01026,AKI,AKI,AKI India Limited,B,50.57,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Leather And Leather Products,-,2026-03-13,2026-03-13
542231,INE00S901012,NILASPACES,NILASPACES,Nila Spaces Ltd,B,508.9,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,NIFTY INFRASTRUCTURE,2026-03-13,2026-03-13
542232,INE01NE01012,SRD,SRD,Shankar Lal Rampal Dye-Chem Limited,B,338.32,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals,-,2026-03-13,2026-03-13
542233,INE00CA01015,TREJHARA,TREJHARA,Trejhara Solutions Limited,B,387.61,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,NIFTY IT,2026-03-13,2026-03-13
542333,INE425Y01011,RPSGVENT,RPSGVENT,RPSG VENTURES LIMITED,B,2035.15,Micro Cap,2026-03-13,Services,Services,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),-,2026-03-13,2026-03-13
542337,INE020801028,SPENCERS,SPENCERS,Spencer's Retail Limited,B,276.53,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Retailing,Diversified Retail,-,2026-03-13,2026-03-13
542351,INE350Z01018,GLOSTERLTD,GLOSTERLTD,Gloster Ltd,B,575.18,Micro Cap,2026-03-13,Commodities,Forest Materials,Paper Forest & Jute Products,Jute & Jute Products,-,2026-03-13,2026-03-13
542367,INE01P501012,XELPMOC,XELPMOC,Xelpmoc Design and Tech Limited,B,149.51,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Software Products,-,2026-03-13,2026-03-13
542383,INE01EG01016,RITCO,RITCO,Ritco Logistics Limited,B,576.18,Micro Cap,2026-03-13,Services,Services,Transport Services,Logistics Solution Provider,-,2026-03-13,2026-03-13
542437,INE02AR01019,ANMOL,ANMOL,Anmol India Limited,B,63.86,Micro Cap,2026-03-13,Energy,Oil Gas & Consumable Fuels,Consumable Fuels,Trading - Coal,-,2026-03-13,2026-03-13
542580,INE01C001026,AARTECH,AARTECH,Aartech Solonics Limited,B,127.08,Micro Cap,2026-03-13,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,-,2026-03-13,2026-03-13
542597,INE255X01014,MSTCLTD,MSTCLTD,MSTC Limited,B,2974.75,Micro Cap,2026-03-13,Services,Services,Commercial Services & Supplies,Trading & Distributors,-,2026-03-13,2026-03-13
542655,INE161L01027,VIKASLIFE,VIKASLIFE,VIKAS LIFECARE LIMITED,B,243.35,Micro Cap,2026-03-13,Services,Services,Commercial Services & Supplies,Trading & Distributors,-,2026-03-13,2026-03-13
542665,INE136S01016,NEOGEN,NEOGEN,Neogen Chemicals Limited,B,3664.94,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
542670,INE757T01025,AEPL,AEPL,Artemis Electricals and Projects Limited,B,454.38,Micro Cap,2026-03-13,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,-,2026-03-13,2026-03-13
542684,INE050001010,PPL,PPL,Prakash Pipes Limited,B,466.17,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,-,2026-03-13,2026-03-13
542685,INE03JI01017,DGCONTENT,DGCONTENT,Digicontent Limited,B,142.56,Micro Cap,2026-03-13,Consumer Discretionary,Media Entertainment & Publication,Media,Advertising & Media Agencies,-,2026-03-13,2026-03-13
542725,INE04AK01028,SBC,SBC,SBC EXPORTS LIMITED,B,1529.05,Micro Cap,2026-03-13,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,-,2026-03-13,2026-03-13
542729,INE08KP01019,DCMNVL,DCMNVL,DCM NOUVELLE LIMITED,B,212.93,Micro Cap,2026-03-13,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-,2026-03-13,2026-03-13
542759,INE572J01011,SPANDANA,SPANDANA,Spandana Sphoorty Financial Limited,B,1600.8,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Microfinance Institutions,-,2026-03-13,2026-03-13
542774,INE08KJ01020,MUFIN,MUFIN,MUFIN GREEN FINANCE LIMITED,B,1771.29,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-,2026-03-13,2026-03-13
542852,INE430N01022,VISHWARAJ,VISHWARAJ,Vishwaraj Sugar Industries Limited,B,120.02,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,-,2026-03-13,2026-03-13
542857,INE08ZM01014,GREENPANEL,GREENPANEL,Greenpanel Industries Limited,B,2500.99,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Plywood Boards/ Laminates,-,2026-03-13,2026-03-13
542905,INE05AN01011,HINDWAREAP,HINDWAREAP,Hindware Home Innovation Limited,B,1745.7,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Sanitary Ware,-,2026-03-13,2026-03-13
542907,INE689W01016,PRINCEPIPE,PRINCEPIPE,Prince Pipes and Fittings Limited,B,2739.15,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,-,2026-03-13,2026-03-13
542919,INE025R01021,ARTEMISMED,ARTEMISMED,Artemis Medicare Services Limited,B,3611.8,Micro Cap,2026-03-13,Healthcare,Healthcare,Healthcare Services,Hospital,-,2026-03-13,2026-03-13
543210,INE09EO01013,AARTISURF,AARTISURF,Aarti Surfactants Limited,B,313.59,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
543212,INE02PY01013,BOROLTD,BOROLTD,Borosil Limited,B,2870.57,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Houseware,-,2026-03-13,2026-03-13
543213,INE02A801020,ROSSARI,ROSSARI,ROSSARI BIOTECH LIMITED,B,2475.64,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
543214,INE07OG01012,NDRAUTO,NDRAUTO,NDR Auto Components Limited,B,1619.18,Micro Cap,2026-03-13,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,-,2026-03-13,2026-03-13
543218,INE05ST01028,SBGLP,SBGLP,SURATWWALA BUSINESS GROUP LIMITED,B,468.22,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,-,2026-03-13,2026-03-13
543223,INE0CG601016,MAXIND,MAXIND,Max India Limited,B,768.93,Micro Cap,2026-03-13,Financial Services,Financial Services,Finance,Holding Company,-,2026-03-13,2026-03-13
543228,INE450U01017,ROUTE,ROUTE,Route Mobile Limited,B,2912.32,Micro Cap,2026-03-13,Telecommunication,Telecommunication,Telecom - Services,Other Telecom Services,-,2026-03-13,2026-03-13
543230,INE0ALI01010,ADVAIT,ADVAIT,ADVAIT ENERGY TRANSITIONS LIMITED,B,1695.42,Micro Cap,2026-03-13,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,-,2026-03-13,2026-03-13
543231,INE0CHO01012,ADL,ADL,Archidply Decor Limited,B,34.62,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Plywood Boards/ Laminates,-,2026-03-13,2026-03-13
543233,INE03YM01018,CHEMCON,CHEMCON,Chemcon Speciality Chemicals Limited,B,558.62,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
543234,INE0BTM01013,SECMARK,SECMARK,Secmark Consultancy Limited,B,115.44,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,-,2026-03-13,2026-03-13
543236,INE09KD01013,ATAM,ATAM,Atam Valves Limited,B,67.41,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-,2026-03-13,2026-03-13
543240,INE060901027,LIKHITHA,LIKHITHA,Likhitha Infrastructure Limited,B,575.18,Micro Cap,2026-03-13,Industrials,Construction,Construction,Civil Construction,-,2026-03-13,2026-03-13
543242,INE0AJG01018,HEMIPROP,HEMIPROP,Hemisphere Properties India Limited,B,3833.25,Micro Cap,2026-03-13,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,-,2026-03-13,2026-03-13
543249,INE0EK901012,TARC,TARC,TARC LIMITED,B,3867.24,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,-,2026-03-13,2026-03-13
543251,INE09E501017,RVHL,RVHL,Ravinder Heights Limited,B,239.05,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,-,2026-03-13,2026-03-13
543252,INE0DNW01011,FAIRCHEMOR,FAIRCHEMOR,Fairchem Organics Limited,B,678.48,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
543254,INE01BK01022,AWHCL,AWHCL,Antony Waste Handling Cell Limited,B,1338.36,Micro Cap,2026-03-13,Utilities,Utilities,Other Utilities,Waste Management,-,2026-03-13,2026-03-13
543258,INE09VQ01012,INDIGOPNTS,INDIGOPNTS,Indigo Paints Limited,B,3818.82,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Paints,-,2026-03-13,2026-03-13
543260,INE00IN01015,STOVEKRAFT,STOVEKRAFT,STOVE KRAFT LIMITED,B,1685.33,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,-,2026-03-13,2026-03-13
543263,INE103C01036,SMCGLOBAL,SMCGLOBAL,SMC Global Securities Limited,B,1448.0,Micro Cap,2026-03-13,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,-,2026-03-13,2026-03-13
543264,INE0DSF01015,NURECA,NURECA,Nureca Limited,B,255.29,Micro Cap,2026-03-13,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,-,2026-03-13,2026-03-13
543266,INE694N01015,HERANBA,HERANBA,Heranba Industries Limited,B,708.44,Micro Cap,2026-03-13,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,-,2026-03-13,2026-03-13
543267,INE179G01029,DAVANGERE,DAVANGERE,Davangere Sugar Company Limited,B,550.55,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Diversified FMCG,Diversified FMCG,-,2026-03-13,2026-03-13
543268,INE03RS01027,DRCSYSTEMS,DRCSYSTEMS,DRC Systems India Limited,B,193.07,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,-,2026-03-13,2026-03-13
543273,INE0CJD01029,KMEW,KMEW,Knowledge Marine & Engineering Works Limited,B,3767.33,Micro Cap,2026-03-13,Services,Services,Engineering Services,Dredging,-,2026-03-13,2026-03-13
543279,INE428Q01011,SURYODAY,SURYODAY,Suryoday Small Finance Bank Limited,B,1348.29,Micro Cap,2026-03-13,Financial Services,Financial Services,Banks,Other Bank,-,2026-03-13,2026-03-13
543281,INE018401013,SUVIDHAA,SUVIDHAA,Suvidhaa Infoserve Limited,B,57.28,Micro Cap,2026-03-13,Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),-,2026-03-13,2026-03-13
543283,INE382M01027,UFBL,UFBL,UNITED FOODBRANDS LIMITED,B,811.63,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,-,2026-03-13,2026-03-13
543288,INE0FHS01024,DEEPINDS,DEEPINDS,Deep Industries Limited,B,2133.12,Micro Cap,2026-03-13,Energy,Oil Gas & Consumable Fuels,Oil,Oil Equipment & Services,-,2026-03-13,2026-03-13
543298,INE505Y01010,VINEETLAB,VINEETLAB,Vineet Laboratories Limited,B,59.5,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-,2026-03-13,2026-03-13
543311,INE0D6701023,IPL,IPL,India Pesticides Limited,B,1664.69,Micro Cap,2026-03-13,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,-,2026-03-13,2026-03-13
543321,INE0GK401011,TATVA,TATVA,Tatva Chintan Pharma Chem Limited,B,2693.13,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
543325,INE645S01024,ROLEXRINGS,ROLEXRINGS,Rolex Rings Limited,B,3229.87,Micro Cap,2026-03-13,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,-,2026-03-13,2026-03-13
543327,INE0GFE01026,EXXARO,EXXARO,Exxaro Tiles Limited,B,309.61,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Ceramics,-,2026-03-13,2026-03-13
543328,INE08LI01020,KRSNAA,KRSNAA,Krsnaa Diagnostics Limited,B,1955.08,Micro Cap,2026-03-13,Healthcare,Healthcare,Healthcare Services,Healthcare Service Provider,-,2026-03-13,2026-03-13
543329,INE0H5O01029,WINDLAS,WINDLAS,Windlas Biotech Limited,B,1528.3,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-,2026-03-13,2026-03-13
543331,INE0CT101020,MOL,MOL,Meghmani Organics Limited,B,1121.78,Micro Cap,2026-03-13,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,-,2026-03-13,2026-03-13
543336,INE488A01050,CHEMPLASTS,CHEMPLASTS,Chemplast Sanmar Limited,B,4141.68,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-,2026-03-13,2026-03-13
543364,INE0FW001016,MARKOLINES,MARKOLINES,Markolines Pavement Technologies Limited,B,334.03,Micro Cap,2026-03-13,Industrials,Construction,Construction,Civil Construction,-,2026-03-13,2026-03-13
543386,INE02NC01014,FINOPB,FINOPB,Fino Payments Bank Limited,B,1447.17,Micro Cap,2026-03-13,Financial Services,Financial Services,Banks,Other Bank,-,2026-03-13,2026-03-13
543389,INE0D0K01022,SIGACHI,SIGACHI,Sigachi Industries Limited,B,722.2,Micro Cap,2026-03-13,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-,2026-03-13,2026-03-13
543399,INE144Z01023,TARSONS,TARSONS,Tarsons Products Limited,B,1019.43,Micro Cap,2026-03-13,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,-,2026-03-13,2026-03-13
543401,INE0BJS01011,GOCOLORS,GOCOLORS,Go Fashion (India) Limited,B,1429.35,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,-,2026-03-13,2026-03-13
543411,INE106T01025,HITECH,HITECH,HI-TECH PIPES LIMITED,B,1600.49,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,NIFTY METAL,2026-03-13,2026-03-13
543416,INE761Y01019,ZODIAC,ZODIAC,Zodiac Energy Limited,B,357.22,Micro Cap,2026-03-13,Industrials,Construction,Construction,Civil Construction,-,2026-03-13,2026-03-13
543419,INE217L01019,SHRIRAMPPS,SHRIRAMPPS,Shriram Properties Limited,B,1203.45,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,-,2026-03-13,2026-03-13
543420,INE982V01025,JETFREIGHT,JETFREIGHT,Jet Freight Logistics Limited,B,85.89,Micro Cap,2026-03-13,Services,Services,Transport Services,Logistics Solution Provider,-,2026-03-13,2026-03-13
543433,INE0GSL01024,HPAL,HPAL,HP Adhesives Limited,B,299.33,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
543442,INE977Y01011,BCONCEPTS,BCONCEPTS,Brand Concepts Limited,B,294.45,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,-,2026-03-13,2026-03-13
543449,INE02WG01024,WEL,WEL,WONDER ELECTRICALS LIMITED,B,1835.91,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,-,2026-03-13,2026-03-13
543462,INE060X01034,DEVIT,DEVIT,DEV INFORMATION TECHNOLOGY LIMITED,B,145.91,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Services,IT Enabled Services,-,2026-03-13,2026-03-13
543470,INE728Z01015,SOFTTECH,SOFTTECH,SoftTech Engineers Limited,B,383.36,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,-,2026-03-13,2026-03-13
543489,INE079J01017,GATEWAY,GATEWAY,Gateway Distriparks Limited,B,2737.05,Micro Cap,2026-03-13,Services,Services,Transport Services,Logistics Solution Provider,-,2026-03-13,2026-03-13
543512,INE652Z01017,AVROIND,AVROIND,Avro India Limited,B,181.63,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Durables,Consumer Durables,Plastic Products - Consumer,-,2026-03-13,2026-03-13
543513,INE0GIU01018,UMAEXPORTS,UMAEXPORTS,Uma Exports Limited,B,84.09,Micro Cap,2026-03-13,Services,Services,Commercial Services & Supplies,Trading & Distributors,-,2026-03-13,2026-03-13
543514,INE0IQ001011,VERANDA,VERANDA,Veranda Learning Solutions Limited,B,1440.62,Micro Cap,2026-03-13,Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,-,2026-03-13,2026-03-13
543517,INE00EV01017,HARIOMPIPE,HARIOMPIPE,Hariom Pipe Industries Limited,B,992.66,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,-,2026-03-13,2026-03-13
543525,INE625X01026,SILVERTUC,SILVERTUC,Silver Touch Technologies Limited,B,1410.76,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,-,2026-03-13,2026-03-13
543528,INE0JA001018,VENUSPIPES,VENUSPIPES,Venus Pipes & Tubes Limited,B,2049.13,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,-,2026-03-13,2026-03-13
543533,INE01QM01018,EMUDHRA,EMUDHRA,eMudhra Limited,B,3288.02,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Services,IT Enabled Services,-,2026-03-13,2026-03-13
543535,INE082W01014,WEWIN,WEWIN,We Win Limited,B,40.65,Micro Cap,2026-03-13,Services,Services,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),-,2026-03-13,2026-03-13
543539,INE0L0L01012,MODIS,MODIS,MODI’S NAVNIRMAN LIMITED,B,608.7,Micro Cap,2026-03-13,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,-,2026-03-13,2026-03-13
543547,INE0HR601026,DDEVPLSTIK,DDEVPLSTIK,DDEV PLASTIKS INDUSTRIES LIMITED,B,2659.35,Micro Cap,2026-03-13,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-,2026-03-13,2026-03-13
543590,INE0KKN01029,RHETAN,RHETAN,Rhetan TMT Limited,B,1997.77,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,-,2026-03-13,2026-03-13
543591,INE0JS101016,DREAMFOLKS,DREAMFOLKS,DREAMFOLKS SERVICES LIMITED,B,389.3,Micro Cap,2026-03-13,Services,Services,Transport Infrastructure,Airport & Airport services,-,2026-03-13,2026-03-13
543593,INE0I3401014,DBOL,DBOL,Dhampur Bio Organics Limited,B,666.53,Micro Cap,2026-03-13,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,-,2026-03-13,2026-03-13
543599,INE0D6I01023,KSOLVES,KSOLVES,Ksolves India Limited,B,656.82,Micro Cap,2026-03-13,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,-,2026-03-13,2026-03-13
543600,INE0JUS01029,HARSHA,HARSHA,Harsha Engineers International Limited,B,3201.57,Micro Cap,2026-03-13,Industrials,Capital Goods,Industrial Products,Other Industrial Products,-,2026-03-13,2026-03-13
543614,INE0LQS01015,TIPSFILMS,TIPSFILMS,Tips Films Limited,B,144.82,Micro Cap,2026-03-13,Consumer Discretionary,Media Entertainment & Publication,Entertainment,Film Production Distribution & Exhibition,-,2026-03-13,2026-03-13
543620,INE0LGX01024,INA,INA,INSOLATION ENERGY LIMITED,B,2171.99,Micro Cap,2026-03-13,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,-,2026-03-13,2026-03-13
